h3_index,hazard_baseline,hazard_enhanced,vulnerability,risk_baseline,risk_enhanced,risk_category,burned
8928302363bffff,0.941330337836379,0.9721774086327686,0.1917976067317778,0.18054490594103334,0.1864613002944666,Low,0
89283023643ffff,0.9622515200515247,0.9760933202379253,0.20818999036765368,0.20033113469078703,0.20321285893826477,Moderate,0
89283023647ffff,0.9570277160127822,0.9755936367083079,0.20821303333902624,0.19926564374054156,0.20313131040528876,Moderate,0
8928302364bffff,0.9427212053914817,0.9692057358284528,0.20817140750085802,0.1962476002072502,0.2017609221853138,Moderate,0
8928302364fffff,0.8627413587473521,0.9738461781683717,0.20668920786111744,0.17831932802851436,0.20128349514419738,Moderate,0
89283023653ffff,0.9562063330094207,0.9743688219981509,0.2112203865516638,0.2019702712813988,0.20580655922633873,High,0
89283023657ffff,0.9504279617194069,0.9691727094739786,0.2081713135062884,0.19785183718423333,0.20175395594564657,Moderate,0
8928302365bffff,0.8551730783926234,0.9804176257511836,0.20818175276762665,0.1780314303794633,0.20410505977315643,Moderate,0
89283023663ffff,0.947407318096428,0.9621490231670194,0.2066708788217958,0.1958015030331894,0.19884818417546027,Moderate,0
89283023667ffff,0.7901964631436953,0.9401375544965919,0.2111484812659732,0.16684878309453482,0.19850861681306148,Moderate,0
8928302366bffff,0.8426933165671973,0.9742742992841112,0.20818263122945807,0.1754341119624378,0.2028269871642028,Moderate,0
8928302366fffff,0.9575680010813146,0.9586731265646716,0.2051961947313281,0.19648931001837003,0.1967160775622555,Moderate,0
89283023673ffff,0.9562850661780294,0.976266719429428,0.21269607521179582,0.2033980803597193,0.20764809958253477,High,0
89283023677ffff,0.8662344493887251,0.9703042879409969,0.20818541940280808,0.18033738214715225,0.2020032051333395,Moderate,0
8928302367bffff,0.9568132448513686,0.9652775707380975,0.2081587697322718,0.19916906791180383,0.20093099157499833,Moderate,0
89283023683ffff,0.941486775842621,0.9726997099870656,0.20841224897387184,0.19621737633252018,0.20272253413463723,Moderate,0
89283023687ffff,0.9275572541078511,0.9596903160910359,0.21453446848010474,0.19899300249489327,0.2058866518680941,High,0
8928302368bffff,0.9616614647978744,0.9682964601699265,0.20667475608253652,0.19875114867107546,0.2001224347212031,Moderate,0
8928302368fffff,0.8399603734160445,0.9727372142319434,0.20522349197261097,0.17237960095105892,0.19962852787638918,Moderate,0
89283023693ffff,0.7955747914904213,0.9562591723300963,0.17869507523835615,0.14216529722312035,0.17087880474689474,Low,0
89283023697ffff,0.9176774823314998,0.9537257691607918,0.12276990354558065,0.11266317599178953,0.11708882068880512,Low,0
8928302369bffff,0.9584324608007326,0.9819849166561094,0.20537265216219364,0.19683581639298414,0.20167284671693586,Moderate,0
892830236a3ffff,0.9499305286618323,0.9661675919483915,0.21143061700364751,0.20084439778557225,0.20427741009457676,High,0
892830236a7ffff,0.9260963510872176,0.9766219950054956,0.12873146515855347,0.11921774015344765,0.12572198032312693,Low,0
892830236abffff,0.9169843328094813,0.9639882483239419,0.20539116501263913,0.18834048041407697,0.1979946693817477,Moderate,0
892830236afffff,0.8958475715536522,0.9488218343565595,0.19202813559179388,0.172027938939884,0.182200487860276,Low,0
892830236b3ffff,0.8107470177622771,0.9587589552404079,0.19072893752276399,0.15463291729754858,0.18286307687343822,Low,0
892830236b7ffff,0.8915000577477055,0.9621304942692275,0.15508758267295042,0.13826058890888734,0.14921449257214547,Low,0
892830236bbffff,0.8586886342564425,0.9700118691034336,0.2053114537912815,0.1762986118532402,0.1991545470404242,Moderate,0
892830236c3ffff,0.8531124470936499,0.9773733153437241,0.20975003193746447,0.1789403630241415,0.20500408410817167,High,0
892830236c7ffff,0.9654441972004437,0.9731253074354143,0.20822381251202476,0.20102847150868747,0.20262786156613816,Moderate,0
892830236cbffff,0.8784550460021715,0.9801227065289273,0.20525745859211458,0.18030945022982484,0.20117749585055256,Moderate,0
892830236cfffff,0.9578829542490771,0.9706703661012769,0.2068079249467186,0.19809778611008422,0.20074232422067673,Moderate,0
892830236d3ffff,0.9548399412634003,0.9789982338207895,0.20818945706565564,0.19878760895622985,0.20381711076738596,Moderate,0
892830236d7ffff,0.958840432301095,0.9710685693118515,0.21118380708304188,0.20249157287849492,0.20507395740595952,High,0
892830236dbffff,0.9626148982431899,0.9808427555151991,0.20532143045413737,0.19764546788375564,0.2013880376129584,Moderate,0
89283025243ffff,0.8109951096780998,0.9718165325438197,0.16091662757059075,0.13050259802564118,0.15638143903429672,Low,0
89283025247ffff,0.8736698295707495,0.9557858253099385,0.10791300579326955,0.09428033737987311,0.10314172130379631,Low,0
8928302524bffff,0.9681698222422891,0.9671092126200086,0.1617561921402904,0.15660746379105453,0.15643590361720708,Low,0
8928302524fffff,0.9485311847418346,0.9534070802633834,0.1651603822091201,0.15665977300923092,0.15746507777718166,Low,0
89283025253ffff,0.9499546726919726,0.9835967477117242,0.12979603215386956,0.12330034724144592,0.12766695509243248,Low,0
89283025257ffff,0.9260294849089267,0.9767336348504888,0.09059970385393014,0.08389799709275622,0.08849177806162703,Low,0
8928302525bffff,0.9614995950514373,0.9818723737289871,0.1621044032909607,0.15586331812031362,0.1591658352512166,Low,0
8928302526bffff,0.7844956242043544,0.9536761407115469,0.13636019553590106,0.10697397671356453,0.13004346502535002,Low,0
8928302526fffff,0.9003253389481264,0.9593451519502328,0.08243645382784988,0.07421962823424051,0.079085012323717,Low,0
8928302527bffff,0.7326581551894138,0.954467952328996,0.0735803433698829,0.053909238631582014,0.07023007966791654,Low,0
892830252cfffff,0.7713725001635796,0.9859057823950971,0.09595257988162362,0.0740151814404336,0.09460020334102018,Low,0
89283028003ffff,0.8590090046257741,0.959392277897134,0.19361695357873915,0.16631870657234743,0.18575461013341021,Low,0
89283028007ffff,0.9625771310479638,0.9740777002904576,0.19521695492425628,0.18791137640291028,0.1901564825103255,Low,0
8928302800bffff,0.945860329286005,0.9813400244181196,0.21659532040891244,0.20486892108378169,0.21255365701893258,Very High,0
8928302800fffff,0.9537267460929769,0.9852385114270292,0.2137053118453437,0.20381647168904457,0.2105507033265555,Very High,0
89283028013ffff,0.8425018241064061,0.9856267226706398,0.19652185388580834,0.16557002037556612,0.1936971907786276,Moderate,0
89283028017ffff,0.9521302323970401,0.9810484904418725,0.19953443548477118,0.18998276842932738,0.19575295672350596,Moderate,0
8928302801bffff,0.9362480662264605,0.9586439472966234,0.19819589131847992,0.18556051998095655,0.18999929159152015,Low,0
89283028023ffff,0.8333136925012252,0.9810427305013566,0.1926132084483387,0.1605072239565933,0.18896178794678517,Low,0
89283028027ffff,0.9570462202180645,0.9862880823476364,0.1950151611367021,0.18663852285109753,0.1923411293062332,Low,0
8928302802bffff,0.9646843911410052,0.986075261231329,0.2166039947323235,0.208954492777061,0.21358784068942532,Very High,0
8928302802fffff,0.8548732397237975,0.9807388123333102,0.1999543767173942,0.17093564582135143,0.19610301794266446,Moderate,0
89283028033ffff,0.9476304265794474,0.9786279816810124,0.19654159194735882,0.18624879261767932,0.1923411014438169,Low,0
89283028037ffff,0.9604262530187112,0.9829618541671983,0.20095931833872782,0.19300660512125875,0.19753534416641216,Moderate,0
8928302803bffff,0.9631159967389104,0.9905572780515568,0.21367969855294944,0.2057983358546938,0.21166198057348679,Very High,0
89283028043ffff,0.9412088508522749,0.9578896073800833,0.2120653924477821,0.1995978243313137,0.2031352355107093,Moderate,0
89283028047ffff,0.9501102252560744,0.9829059882529437,0.21355419924411978,0.20290002834821122,0.2099037012536076,High,0
8928302804bffff,0.8448687910384587,0.9708726381967336,0.21504657361188168,0.1816861386644334,0.20878283425773564,High,0
8928302804fffff,0.845658563928943,0.9773586634789336,0.21357883812835476,0.18061477353723668,0.20874312778051232,High,0
89283028053ffff,0.8668037673395492,0.9873593902618109,0.21358148841123836,0.18513323878884969,0.21088168816893033,Very High,0
89283028057ffff,0.9617291772661508,0.9786375698212856,0.21507433329176406,0.20684326160775415,0.2104798228635852,Very High,0
8928302805bffff,0.9622821428865717,0.9776790120014831,0.21356447746298313,0.20550928301753035,0.20879750732462235,High,0
89283028063ffff,0.9589113497905657,0.9831220406658122,0.21205896031081478,0.2033457438668274,0.20847983780223872,High,0
89283028067ffff,0.8741581930661031,0.984601789490489,0.2120795122187798,0.18539104318750907,0.20881386724488063,High,0
8928302806bffff,0.950244200097722,0.9757281471186989,0.21355785336672523,0.20293211154705043,0.2083744085681616,High,0
8928302806fffff,0.8784319540950901,0.9797106671105895,0.2150566342604464,0.18891261947451704,0.21069327861786002,Very High,0
89283028073ffff,0.8562136623804313,0.9855850771340692,0.21356444455944884,0.18285679523048826,0.21048592956421902,Very High,0
89283028077ffff,0.9604494706563949,0.987666797769014,0.2165605399462393,0.2079954559564286,0.21388965501183083,Very High,0
8928302807bffff,0.9529498753340103,0.983711958852845,0.21356824353213805,0.2035198310492545,0.21008963519376098,High,0
89283028083ffff,0.9592868473907465,0.9670012353987776,0.19378606380061883,0.18589642221155772,0.18739136309826473,Low,0
89283028087ffff,0.948335327274417,0.9742058643163851,0.19399267418222227,0.1839701061594371,0.18898880082273872,Low,0
8928302808bffff,0.9444024653940589,0.9719658836191245,0.20094649787342184,0.1897743680039616,0.195313140365709,Moderate,0
8928302808fffff,0.9437345768376583,0.9727052884590028,0.19650397735516686,0.1854475979161952,0.19114045797659895,Low,0
89283028093ffff,0.9571634331423065,0.976404187017886,0.19819917099085735,0.18970899895156806,0.19352250041894706,Moderate,0
89283028097ffff,0.8620077849846278,0.9771292946249404,0.19975411632821194,0.17218960335764366,0.19518559878621403,Moderate,0
8928302809bffff,0.7718486261467428,0.9658278412111588,0.1979798206865228,0.15281045260167112,0.19121442281703666,Low,0
892830280a3ffff,0.9566646665209769,0.9781042644622079,0.18927399714334206,0.18107174535822768,0.18512970375771062,Low,0
892830280a7ffff,0.8536698855624051,0.9743540670527248,0.1966908831477524,0.1679090837079102,0.1916465619472048,Low,0
892830280abffff,0.867534383456081,0.9861325493211803,0.2010374193516699,0.17440687364885257,0.19824954285421345,Moderate,0
892830280afffff,0.9542699898648155,0.9755259325033856,0.19817799499963476,0.1891153132797309,0.19332777337367,Moderate,0
892830280b3ffff,0.9437871207516744,0.974855447929228,0.19862483340912082,0.18745955963297511,0.19363050094291676,Moderate,0
892830280b7ffff,0.9604343108399445,0.9848579797400708,0.2016540761835779,0.19367549368744028,0.19860062607650886,Moderate,0
892830280bbffff,0.8308157233072072,0.9743583708516654,0.1965467539935368,0.163294133582824,0.19150697501732558,Low,0
892830280c3ffff,0.9518214161190259,0.986553301266232,0.19659751745480525,0.18712572746931766,0.19395392986578378,Moderate,0
892830280c7ffff,0.9640236910607154,0.9825703463501336,0.19506570320981137,0.1880479592076764,0.19166577556389672,Low,0
892830280cbffff,0.9625106876549732,0.9850366716419148,0.21524500010473985,0.20717561306510793,0.21202421849073655,Very High,0
892830280cfffff,0.8225751498409881,0.9643624066964381,0.21373429464944588,0.17581251944742585,0.20611731878170528,High,0
892830280d3ffff,0.78530208829882,0.9732046548126428,0.19797694671042443,0.1554717096867205,0.1926720860841796,Low,0
892830280d7ffff,0.9507993155245588,0.9709440059103811,0.19648858445260609,0.18682121160592732,0.19077941330407358,Low,0
892830280dbffff,0.9468690961419478,0.9795535780352769,0.19439794398758484,0.18406940551537745,0.19042320159574005,Low,0
89283028103ffff,0.8526631498119982,0.9490473057907963,0.19657767444105845,0.16761453907163043,0.1865615123069068,Low,0
89283028107ffff,0.9527418728055582,0.9386280859014337,0.19986870570640375,0.19042328498994207,0.1876023806687987,Low,0
8928302810bffff,0.9482537372453077,0.9713237865364641,0.19661626531030804,0.18644210838371456,0.19097805531586645,Low,0
8928302810fffff,0.8602447254834088,0.9661938025871828,0.19368065530413772,0.16661276215355467,0.18713304883588225,Low,0
89283028113ffff,0.9545441411656134,0.9465723233330814,0.20028231085232953,0.1911783064032013,0.189581692306008,Low,0
89283028117ffff,0.9651055646776999,0.9373800799870334,0.2006947100394588,0.19369158146045914,0.18812722334976237,Low,0
8928302811bffff,0.9365987429361331,0.9664291504927494,0.19210690504747988,0.17992708577682073,0.18565771304882725,Low,0
89283028123ffff,0.9575558087709968,0.9520741328412011,0.20001594087808544,0.19152642603460698,0.19043000346592015,Low,0
89283028127ffff,0.9540659348419761,0.9534931760877476,0.20047973731179544,0.1912708879952519,0.19115606147066116,Low,0
8928302812bffff,0.9517164643063023,0.9702392878854698,0.19369073437518766,0.18433866088844478,0.18792636019019576,Low,0
8928302812fffff,0.9403463677822164,0.9472081432587258,0.1937339707592928,0.1821770357195271,0.18350639472905,Low,0
89283028133ffff,0.9652020743310216,0.9620241360429403,0.20014149175871812,0.1931769830052198,0.19254094569552607,Low,0
89283028137ffff,0.8633332520660026,0.9722056424060903,0.19916750764478147,0.17194793208084963,0.19363177471621468,Moderate,0
8928302813bffff,0.93804964118193,0.949118223625917,0.1936737655007283,0.18167560623431142,0.18381930027499366,Low,0
89283028143ffff,0.8330025721413219,0.9801922625180207,0.19349672940557264,0.16118327329577536,0.18966399698588549,Low,0
89283028147ffff,0.8410297774988436,0.9765587077403824,0.1965094846227721,0.16527032812870243,0.19190304836194289,Low,0
8928302814bffff,0.9605948533534334,0.9426629351687321,0.1979735691718395,0.19017239164647898,0.18662234580135625,Low,0
8928302814fffff,0.9343066936908224,0.9725415186331399,0.19797080926542185,0.18496545225207273,0.19253483148802505,Low,0
89283028153ffff,0.9519585995134078,0.9785549788343788,0.1994598954705875,0.18987756275127118,0.19518247379052817,Moderate,0
89283028157ffff,0.8744164717737568,0.9790398270042688,0.20096204460809727,0.17572452200665276,0.1967498453875357,Moderate,0
8928302815bffff,0.9247986377639759,0.9783290925693007,0.192017994670319,0.17757797989728138,0.18785679048279,Low,0
89283028163ffff,0.9553574460501282,0.977154936774397,0.19813742972999826,0.18929206883378788,0.19361096762045799,Moderate,0
89283028167ffff,0.7941930504458361,0.9743687393228321,0.1981915813933054,0.15740237659943343,0.19311168130659345,Moderate,0
8928302816bffff,0.8032423924077002,0.9819540554081493,0.19653869269238586,0.1578682097189138,0.19299196633390428,Moderate,0
8928302816fffff,0.9676251487802819,0.978633393778449,0.19363749839596006,0.18736851319483247,0.18950012221800738,Low,0
89283028173ffff,0.9500187239598646,0.9673356520059267,0.2010807651477103,0.19103049191850097,0.19451259306001098,Moderate,0
89283028177ffff,0.9543375862820724,0.9687718158544792,0.19960371294019633,0.19048932562028664,0.19337045143637022,Moderate,0
8928302817bffff,0.9436802236722271,0.9786157253925811,0.18906630297044094,0.17841813107602678,0.18502325722871157,Low,0
89283028183ffff,0.8731759949444597,0.949589986456834,0.19792956347510746,0.17282734351629955,0.18795193149973435,Low,0
89283028187ffff,0.9588537946059288,0.9759581480403698,0.20061147003550733,0.19235706928501978,0.1957883987715099,Moderate,0
8928302818bffff,0.9633063956006243,0.9563397026271716,0.19652919021318258,0.18931782585457038,0.18794866732603388,Low,0
8928302818fffff,0.8781757801044305,0.9508182515360526,0.19514774902908158,0.17137402673923735,0.18555004152302776,Low,0
89283028193ffff,0.8642333199890864,0.9772928297914277,0.20078687680967824,0.17352670915546792,0.19622757502231325,Moderate,0
89283028197ffff,0.9415577394133843,0.9821064278553879,0.19912624232813697,0.1874888545843624,0.19556316254515294,Moderate,1
8928302819bffff,0.9648578645417992,0.9525713360489512,0.19517089054403092,0.1883121686710349,0.18591419596339115,Low,0
892830281a3ffff,0.8976061555083278,0.9807336357912587,0.19954496336492247,0.17911278741703818,0.19570045742471395,Moderate,0
892830281a7ffff,0.9589009573592706,0.9804009078369347,0.20058042045237948,0.1923367571993117,0.1966492263058269,Moderate,0
892830281abffff,0.9517048948133051,0.9585446883253022,0.19452184651981555,0.18512739348103094,0.18645788274479885,Low,0
892830281afffff,0.8617764249281914,0.9770813837418592,0.19569129653810416,0.16864214592016996,0.19120632280768932,Low,0
892830281b3ffff,0.8406395618347162,0.9754220066759896,0.19910930179877576,0.16737915622133911,0.19421559470841707,Moderate,0
